From,To,Common Tones,Common Tone Count,Difficulty Score,Modulation Type,Is Enharmonic,Needs Confirmation
F# harmonic_minor,G# dorian,"C#, F, F#, G#, B",5,4.14,common_tone,False,False
F# harmonic_minor,G# phrygian,"C#, F#, G#, A, B",5,4.14,common_tone,False,False
F# harmonic_minor,G# lydian,"G#, D, F",3,6.79,common_tone,False,False
F# harmonic_minor,G# mixolydian,"G#, C#, F, F#",4,4.71,common_tone,False,False
F# harmonic_minor,G# locrian,"C#, D, F#, G#, A, B",6,3.57,common_tone,False,False
F# harmonic_minor,G# harmonic_minor,"G#, C#, B",3,4.29,common_tone,False,False
F# harmonic_minor,G# melodic_minor,"G#, C#, B, F",4,4.71,common_tone,False,False
F# harmonic_minor,A major,"C#, D, F#, G#, A, B",6,5.07,common_tone,False,False
F# harmonic_minor,A minor,"A, D, B, F",4,7.71,common_tone,False,False
F# harmonic_minor,A dorian,"A, D, B, F#",4,6.21,common_tone,False,False
F# harmonic_minor,A phrygian,"A, D, F",3,8.29,common_tone,False,False
F# harmonic_minor,A lydian,"C#, F#, G#, A, B",5,5.64,common_tone,False,False
F# harmonic_minor,A mixolydian,"C#, D, F#, A, B",5,5.64,common_tone,False,False
F# harmonic_minor,A locrian,"A, D, F",3,8.29,common_tone,False,False
F# harmonic_minor,A harmonic_minor,"D, F, G#, A, B",5,5.64,closely_related,False,False
F# harmonic_minor,A melodic_minor,"D, F#, G#, A, B",5,5.64,common_tone,False,False
F# harmonic_minor,A# major,"A, D, F",3,9.79,common_tone,False,False
F# harmonic_minor,A# minor,"G#, C#, F, F#",4,7.71,common_tone,False,False
F# harmonic_minor,A# dorian,"G#, C#, F",3,8.29,common_tone,False,False
F# harmonic_minor,A# phrygian,"C#, F, F#, G#, B",5,7.14,common_tone,False,False
F# harmonic_minor,A# lydian,"A, D, F",3,9.79,common_tone,False,False
F# harmonic_minor,A# mixolydian,"G#, D, F",3,9.79,common_tone,False,False
F# harmonic_minor,A# locrian,"G#, C#, B, F#",4,7.71,common_tone,False,False
F# harmonic_minor,A# harmonic_minor,"C#, F, F#, A",4,5.71,closely_related,False,False
F# harmonic_minor,A# melodic_minor,"C#, F, A",3,8.29,common_tone,False,False
F# harmonic_minor,B major,"G#, C#, B, F#",4,9.21,common_tone,False,False
F# harmonic_minor,B minor,"C#, D, F#, A, B",5,8.64,common_tone,False,False
F# harmonic_minor,B dorian,"C#, D, F#, G#, A, B",6,8.07,common_tone,False,False
F# harmonic_minor,B phrygian,"A, D, B, F#",4,9.21,common_tone,False,False
F# harmonic_minor,B lydian,"C#, F, F#, G#, B",5,8.64,common_tone,False,False
F# harmonic_minor,B mixolydian,"C#, F#, G#, A, B",5,8.64,common_tone,False,False
F# harmonic_minor,B locrian,"A, D, B, F",4,9.21,common_tone,False,False
F# harmonic_minor,B harmonic_minor,"C#, D, B, F#",4,6.71,closely_related,False,False
F# harmonic_minor,B melodic_minor,"C#, D, F#, G#, B",5,8.64,common_tone,False,False
F# melodic_minor,C major,"A, B, F",3,14.29,common_tone,False,False
F# melodic_minor,C minor,"G#, D#, F",3,14.29,common_tone,False,False
F# melodic_minor,C dorian,"A, D#, F",3,14.29,common_tone,False,False
F# melodic_minor,C phrygian,"G#, C#, D#, F",4,12.21,common_tone,False,False
F# melodic_minor,C lydian,"A, B, F#",3,12.79,common_tone,False,False
F# melodic_minor,C mixolydian,"A, F",2,14.86,distant_modulation,False,False
F# melodic_minor,C locrian,"C#, D#, F, F#, G#",5,10.14,common_tone,False,False
F# melodic_minor,C harmonic_minor,"G#, B, D#, F",4,13.71,common_tone,False,False
F# melodic_minor,C melodic_minor,"B, A, D#, F",4,10.71,closely_related,False,False
F# melodic_minor,C# major,"C#, D#, F, F#, G#",5,8.64,common_tone,False,False
F# melodic_minor,C# minor,"C#, D#, F#, G#, A, B",6,8.07,common_tone,False,False
F# melodic_minor,C# dorian,"C#, D#, F#, G#, B",5,8.64,common_tone,False,False
F# melodic_minor,C# phrygian,"C#, F#, G#, A, B",5,8.64,common_tone,False,False
F# melodic_minor,C# lydian,"G#, C#, D#, F",4,9.21,common_tone,False,False
F# melodic_minor,C# mixolydian,"C#, D#, F, F#, G#, B",6,8.07,common_tone,False,False
F# melodic_minor,C# locrian,"C#, B, F#, A",4,9.21,common_tone,False,False
F# melodic_minor,C# harmonic_minor,"C#, D#, F#, G#, A",5,8.64,common_tone,False,False
F# melodic_minor,C# melodic_minor,"G#, C#, D#, F#",4,6.71,closely_related,False,False
F# melodic_minor,D major,"C#, B, F#, A",4,7.71,common_tone,False,False
F# melodic_minor,D minor,"A, F",2,10.36,distant_modulation,False,False
F# melodic_minor,D dorian,"A, B, F",3,9.79,common_tone,False,False
F# melodic_minor,D phrygian,"A, D#, F",3,9.79,common_tone,False,False
F# melodic_minor,D lydian,"C#, F#, G#, A, B",5,7.14,common_tone,False,False
F# melodic_minor,D mixolydian,"A, B, F#",3,8.29,common_tone,False,False
F# melodic_minor,D locrian,"G#, D#, F",3,9.79,common_tone,False,False
F# melodic_minor,D harmonic_minor,"C#, F, A",3,8.29,common_tone,False,False
F# melodic_minor,D melodic_minor,"C#, B, F, A",4,5.71,closely_related,False,False
F# melodic_minor,D# major,"G#, D#, F",3,8.29,common_tone,False,False
F# melodic_minor,D# minor,"C#, D#, F, F#, G#, B",6,5.07,common_tone,False,False
F# melodic_minor,D# dorian,"C#, D#, F, F#, G#",5,5.64,common_tone,False,False
F# melodic_minor,D# phrygian,"C#, D#, F#, G#, B",5,5.64,common_tone,False,False
F# melodic_minor,D# lydian,"A, D#, F",3,8.29,common_tone,False,False
F# melodic_minor,D# mixolydian,"G#, C#, D#, F",4,6.21,common_tone,False,False
F# melodic_minor,D# locrian,"C#, D#, F#, G#, A, B",6,5.07,common_tone,False,False
F# melodic_minor,D# harmonic_minor,"D#, F, F#, G#, B",5,5.64,common_tone,False,False
F# melodic_minor,D# melodic_minor,"G#, D#, F, F#",4,4.71,closely_related,False,False
F# melodic_minor,E major,"C#, D#, F#, G#, A, B",6,3.57,common_tone,False,False
F# melodic_minor,E minor,"A, B, F#",3,5.29,common_tone,False,False
F# melodic_minor,E dorian,"C#, B, F#, A",4,4.71,common_tone,False,False
F# melodic_minor,E phrygian,"A, B, F",3,6.79,common_tone,False,False
F# melodic_minor,E lydian,"C#, D#, F#, G#, B",5,4.14,common_tone,False,False
F# melodic_minor,E mixolydian,"C#, F#, G#, A, B",5,4.14,common_tone,False,False
F# melodic_minor,E locrian,"A, F",2,8.86,nearby_key,False,False
F# melodic_minor,E harmonic_minor,"B, A, D#, F#",4,4.71,common_tone,False,False
F# melodic_minor,E melodic_minor,"C#, D#, F#, A, B",5,3.14,closely_related,False,False
F# melodic_minor,F major,"A, F",2,5.86,nearby_key,False,False
F# melodic_minor,F minor,"G#, C#, D#, F",4,3.21,common_tone,False,False
F# melodic_minor,F dorian,"G#, D#, F",3,5.29,common_tone,False,False
F# melodic_minor,F phrygian,"C#, D#, F, F#, G#",5,2.64,common_tone,False,False
F# melodic_minor,F lydian,"A, B, F",3,5.29,common_tone,False,False
F# melodic_minor,F mixolydian,"A, D#, F",3,5.29,common_tone,False,False
F# melodic_minor,F locrian,"C#, D#, F, F#, G#, B",6,2.07,common_tone,False,False
F# melodic_minor,F harmonic_minor,"G#, C#, F",3,3.79,common_tone,False,False
F# melodic_minor,F melodic_minor,"G#, F",2,5.36,nearby_key,False,False
F# melodic_minor,F# major,"C#, D#, F, F#, G#, B",6,0.57,common_tone,False,False
F# melodic_minor,F# minor,"C#, F#, G#, A, B",5,1.14,common_tone,False,False
F# melodic_minor,F# dorian,"C#, D#, F#, G#, A, B",6,0.57,common_tone,False,False
F# melodic_minor,F# phrygian,"C#, B, F#, A",4,1.71,common_tone,False,False
F# melodic_minor,F# lydian,"C#, D#, F, F#, G#",5,1.14,common_tone,False,False
F# melodic_minor,F# mixolydian,"C#, D#, F#, G#, B",5,1.14,common_tone,False,False
F# melodic_minor,F# locrian,"A, B, F#",3,3.79,common_tone,False,False
F# melodic_minor,F# harmonic_minor,"C#, F, F#, G#, A, B",6,0.57,common_tone,False,False
F# melodic_minor,G major,"A, B, F#",3,5.29,common_tone,False,False
F# melodic_minor,G minor,"A, D#, F",3,6.79,common_tone,False,False
F# melodic_minor,G dorian,"A, F",2,7.36,nearby_key,False,False
F# melodic_minor,G phrygian,"G#, D#, F",3,6.79,common_tone,False,False
F# melodic_minor,G lydian,"C#, B, F#, A",4,3.21,common_tone,False,False
F# melodic_minor,G mixolydian,"A, B, F",3,6.79,common_tone,False,False
F# melodic_minor,G locrian,"G#, C#, D#, F",4,4.71,common_tone,False,False
F# melodic_minor,G harmonic_minor,"A, D#, F#",3,5.29,common_tone,False,False
F# melodic_minor,G melodic_minor,"A, F#",2,5.36,nearby_key,False,False
F# melodic_minor,G# major,"G#, C#, D#, F",4,4.71,common_tone,False,False
F# melodic_minor,G# minor,"C#, D#, F#, G#, B",5,4.14,common_tone,False,False
F# melodic_minor,G# dorian,"C#, D#, F, F#, G#, B",6,3.57,common_tone,False,False
F# melodic_minor,G# phrygian,"C#, D#, F#, G#, A, B",6,3.57,common_tone,False,False
F# melodic_minor,G# lydian,"G#, D#, F",3,5.29,common_tone,False,False
F# melodic_minor,G# mixolydian,"C#, D#, F, F#, G#",5,4.14,common_tone,False,False
F# melodic_minor,G# locrian,"C#, F#, G#, A, B",5,4.14,common_tone,False,False
F# melodic_minor,G# harmonic_minor,"G#, C#, D#, B",4,4.71,common_tone,False,False
F# melodic_minor,G# melodic_minor,"C#, D#, F, G#, B",5,3.14,closely_related,False,False
F# melodic_minor,A major,"C#, F#, G#, A, B",5,5.64,common_tone,False,False
F# melodic_minor,A minor,"A, B, F",3,8.29,common_tone,False,False
F# melodic_minor,A dorian,"A, B, F#",3,6.79,common_tone,False,False
F# melodic_minor,A phrygian,"A, F",2,8.86,distant_modulation,False,False
F# melodic_minor,A lydian,"C#, D#, F#, G#, A, B",6,5.07,common_tone,False,False
F# melodic_minor,A mixolydian,"C#, B, F#, A",4,6.21,common_tone,False,False
F# melodic_minor,A locrian,"A, D#, F",3,6.79,common_tone,False,False
F# melodic_minor,A harmonic_minor,"G#, A, B, F",4,7.71,common_tone,False,False
F# melodic_minor,A melodic_minor,"G#, A, B, F#",4,4.71,closely_related,False,False
F# melodic_minor,A# major,"A, D#, F",3,9.79,common_tone,False,False
F# melodic_minor,A# minor,"C#, D#, F, F#, G#",5,7.14,common_tone,False,False
F# melodic_minor,A# dorian,"G#, C#, D#, F",4,7.71,common_tone,False,False
F# melodic_minor,A# phrygian,"C#, D#, F, F#, G#, B",6,6.57,common_tone,False,False
F# melodic_minor,A# lydian,"A, F",2,10.36,distant_modulation,False,False
F# melodic_minor,A# mixolydian,"G#, D#, F",3,9.79,common_tone,False,False
F# melodic_minor,A# locrian,"C#, D#, F#, G#, B",5,7.14,common_tone,False,False
F# melodic_minor,A# harmonic_minor,"C#, D#, F, F#, A",5,7.14,common_tone,False,False
F# melodic_minor,A# melodic_minor,"C#, D#, F, A",4,5.71,closely_related,False,False
F# melodic_minor,B major,"C#, D#, F#, G#, B",5,8.64,common_tone,False,False
F# melodic_minor,B minor,"C#, B, F#, A",4,9.21,common_tone,False,False
F# melodic_minor,B dorian,"C#, F#, G#, A, B",5,8.64,common_tone,False,False
F# melodic_minor,B phrygian,"A, B, F#",3,9.79,common_tone,False,False
F# melodic_minor,B lydian,"C#, D#, F, F#, G#, B",6,8.07,common_tone,False,False
F# melodic_minor,B mixolydian,"C#, D#, F#, G#, A, B",6,8.07,common_tone,False,False
F# melodic_minor,B locrian,"A, B, F",3,9.79,common_tone,False,False
F# melodic_minor,B harmonic_minor,"C#, B, F#",3,9.79,common_tone,False,False
F# melodic_minor,B melodic_minor,"G#, C#, B, F#",4,6.71,closely_related,False,False
G major,C major,"C, D, E, G, A, B",6,5.57,diatonic_common_tone,False,False
G major,C minor,"C, D, G",3,9.79,common_tone,False,False
G major,C dorian,"C, A, D, G",4,9.21,common_tone,False,False
G major,C phrygian,"C, G",2,10.36,distant_modulation,False,False
G major,C lydian,"C, D, E, F#, G, A, B",7,7.5,common_tone,False,False
G major,C mixolydian,"C, D, E, G, A",5,8.64,common_tone,False,False
G major,C locrian,"C, F#",2,10.36,distant_modulation,False,False
G major,C harmonic_minor,"C, D, B, G",4,9.21,common_tone,False,False
G major,C melodic_minor,"C, D, G, A, B",5,8.64,common_tone,False,False
G major,C# major,"C, F#",2,11.86,distant_modulation,False,False
G major,C# minor,"A, B, E, F#",4,13.71,common_tone,False,False
G major,C# dorian,"B, E, F#",3,14.29,common_tone,False,False
G major,C# phrygian,"D, E, F#, A, B",5,11.64,common_tone,False,False
G major,C# lydian,"C, G",2,13.36,distant_modulation,False,False
G major,C# mixolydian,"B, F#",2,14.86,distant_modulation,False,False
G major,C# locrian,"D, E, F#, G, A, B",6,9.57,common_tone,False,False
G major,C# harmonic_minor,"C, A, E, F#",4,13.71,common_tone,False,False
G major,C# melodic_minor,"C, E, F#",3,14.29,common_tone,False,False
G major,D major,"D, E, F#, G, A, B",6,5.57,diatonic_common_tone,False,False
G major,D minor,"C, D, E, G, A",5,8.64,common_tone,False,False
G major,D dorian,"C, D, E, G, A, B",6,8.07,common_tone,False,False
G major,D phrygian,"C, A, D, G",4,9.21,common_tone,False,False
G major,D lydian,"D, E, F#, A, B",5,8.64,common_tone,False,False
G major,D mixolydian,"C, D, E, F#, G, A, B",7,7.5,common_tone,False,False
G major,D locrian,"C, D, G",3,9.79,common_tone,False,False
G major,D harmonic_minor,"A, D, E, G",4,9.21,common_tone,False,False
G major,D melodic_minor,"D, E, G, A, B",5,8.64,common_tone,False,False
G major,D# major,"C, D, G",3,6.29,common_tone,False,False
G major,D# minor,"B, F#",2,11.86,distant_modulation,False,False
G major,D# dorian,"C, F#",2,11.86,distant_modulation,False,False
G major,D# phrygian,"B, E, F#",3,11.29,common_tone,False,False
G major,D# lydian,"C, A, D, G",4,7.71,common_tone,False,False
G major,D# mixolydian,"C, G",2,10.36,distant_modulation,False,False
G major,D# locrian,"A, B, E, F#",4,9.21,common_tone,False,False
G major,D# harmonic_minor,"D, B, F#",3,9.79,common_tone,False,False
G major,D# melodic_minor,"C, D, F#",3,9.79,common_tone,False,False
G major,E major,"A, B, E, F#",4,4.71,closely_related,False,False
G major,E minor,"C, D, E, F#, G, A, B",7,4.5,common_tone,False,False
G major,E dorian,"D, E, F#, G, A, B",6,5.07,common_tone,False,False
G major,E phrygian,"C, D, E, G, A, B",6,5.07,common_tone,False,False
G major,E lydian,"B, E, F#",3,6.79,common_tone,False,False
G major,E mixolydian,"D, E, F#, A, B",5,5.64,common_tone,False,False
G major,E locrian,"C, D, E, G, A",5,5.64,common_tone,False,False
G major,E harmonic_minor,"C, E, F#, G, A, B",6,5.07,common_tone,False,False
G major,E melodic_minor,"E, F#, G, A, B",5,5.64,common_tone,False,False
G major,F major,"C, D, E, G, A",5,3.14,closely_related,False,False
G major,F minor,"C, G",2,5.86,nearby_key,False,False
G major,F dorian,"C, D, G",3,5.29,common_tone,False,False
G major,F phrygian,"C, F#",2,7.36,nearby_key,False,False
G major,F lydian,"C, D, E, G, A, B",6,3.57,common_tone,False,False
G major,F mixolydian,"C, A, D, G",4,4.71,common_tone,False,False
G major,F locrian,"B, F#",2,7.36,nearby_key,False,False
G major,F harmonic_minor,"C, E, G",3,5.29,common_tone,False,False
G major,F melodic_minor,"C, D, E, G",4,4.71,common_tone,False,False
G major,F# major,"B, F#",2,5.36,nearby_key,False,False
G major,F# minor,"D, E, F#, A, B",5,2.64,common_tone,False,False
G major,F# dorian,"A, B, E, F#",4,4.71,common_tone,False,False
G major,F# phrygian,"D, E, F#, G, A, B",6,2.07,common_tone,False,False
G major,F# lydian,"C, F#",2,5.86,nearby_key,False,False
G major,F# mixolydian,"B, E, F#",3,5.29,common_tone,False,False
G major,F# locrian,"C, D, E, F#, G, A, B",7,1.5,common_tone,False,False
G major,F# harmonic_minor,"A, D, B, F#",4,3.21,common_tone,False,False
G major,F# melodic_minor,"A, B, F#",3,5.29,common_tone,False,False
G major,G minor,"C, A, D, G",4,1.71,common_tone,False,False
G major,G dorian,"C, D, E, G, A",5,1.14,common_tone,False,False
G major,G phrygian,"C, D, G",3,2.29,common_tone,False,False
G major,G lydian,"D, E, F#, G, A, B",6,0.57,common_tone,False,False
G major,G mixolydian,"C, D, E, G, A, B",6,0.57,common_tone,False,False
G major,G locrian,"C, G",2,4.36,nearby_key,False,False
G major,G harmonic_minor,"C, D, F#, G, A",5,1.14,common_tone,False,False
G major,G melodic_minor,"C, D, E, F#, G, A",6,0.57,common_tone,False,False
G major,G# major,"C, G",2,5.36,nearby_key,False,False
G major,G# minor,"B, E, F#",3,6.79,common_tone,False,False
G major,G# dorian,"B, F#",2,7.36,nearby_key,False,False
G major,G# phrygian,"A, B, E, F#",4,6.21,common_tone,False,False
G major,G# lydian,"C, D, G",3,3.79,common_tone,False,False
G major,G# mixolydian,"C, F#",2,7.36,nearby_key,False,False
G major,G# locrian,"D, E, F#, A, B",5,4.14,common_tone,False,False
G major,G# harmonic_minor,"B, E, G",3,5.29,common_tone,False,False
G major,G# melodic_minor,"B, G",2,5.86,nearby_key,False,False
G major,A major,"D, E, F#, A, B",5,3.14,closely_related,False,False
G major,A minor,"C, D, E, G, A, B",6,3.57,common_tone,False,False
G major,A dorian,"C, D, E, F#, G, A, B",7,3.0,common_tone,False,False
G major,A phrygian,"C, D, E, G, A",5,4.14,common_tone,False,False
G major,A lydian,"A, B, E, F#",4,4.71,common_tone,False,False
G major,A mixolydian,"D, E, F#, G, A, B",6,3.57,common_tone,False,False
G major,A locrian,"C, A, D, G",4,4.71,common_tone,False,False
G major,A harmonic_minor,"C, D, E, A, B",5,4.14,common_tone,False,False
G major,A melodic_minor,"C, D, E, F#, A, B",6,3.57,common_tone,False,False
G major,A# major,"C, A, D, G",4,4.71,closely_related,False,False
G major,A# minor,"C, F#",2,10.36,distant_modulation,False,False
G major,A# dorian,"C, G",2,8.86,distant_modulation,False,False
G major,A# phrygian,"B, F#",2,10.36,distant_modulation,False,False
G major,A# lydian,"C, D, E, G, A",5,5.64,common_tone,False,False
G major,A# mixolydian,"C, D, G",3,6.79,common_tone,False,False
G major,A# locrian,"B, E, F#",3,8.29,common_tone,False,False
G major,A# harmonic_minor,"C, A, F#",3,9.79,common_tone,False,False
G major,A# melodic_minor,"C, A, G",3,8.29,common_tone,False,False
G major,B major,"B, E, F#",3,6.29,common_tone,False,False
G major,B minor,"D, E, F#, G, A, B",6,6.57,common_tone,False,False
G major,B dorian,"D, E, F#, A, B",5,7.14,common_tone,False,False
G major,B phrygian,"C, D, E, F#, G, A, B",7,6.0,common_tone,False,False
G major,B lydian,"B, F#",2,8.86,distant_modulation,False,False
G major,B mixolydian,"A, B, E, F#",4,7.71,common_tone,False,False
G major,B locrian,"C, D, E, G, A, B",6,6.57,common_tone,False,False
G major,B harmonic_minor,"D, E, F#, G, B",5,7.14,common_tone,False,False
G major,B melodic_minor,"D, B, E, F#",4,7.71,common_tone,False,False
G minor,C major,"C, D, F, G, A",5,8.64,common_tone,False,False
G minor,C minor,"C, D, D#, F, G, A#",6,5.57,diatonic_common_tone,False,False
G minor,C dorian,"C, D, D#, F, G, A, A#",7,7.5,common_tone,False,False
G minor,C phrygian,"C, D#, F, G, A#",5,8.64,common_tone,False,False
G minor,C lydian,"C, A, D, G",4,9.21,common_tone,False,False
G minor,C mixolydian,"C, D, F, G, A, A#",6,8.07,common_tone,False,False
G minor,C locrian,"C, A#, D#, F",4,10.71,common_tone,False,False
G minor,C harmonic_minor,"C, D, D#, F, G",5,8.64,common_tone,False,False
G minor,C melodic_minor,"C, D, D#, F, G, A",6,8.07,common_tone,False,False
G minor,C# major,"C, A#, D#, F",4,13.71,common_tone,False,False
G minor,C# minor,"A, D#",2,11.86,distant_modulation,False,False
G minor,C# dorian,"A#, D#",2,14.86,distant_modulation,False,False
G minor,C# phrygian,"A, D",2,13.36,distant_modulation,False,False
G minor,C# lydian,"C, D#, F, G, A#",5,11.64,common_tone,False,False
G minor,C# mixolydian,"A#, D#, F",3,14.29,common_tone,False,False
G minor,C# locrian,"A, D, G",3,11.29,common_tone,False,False
G minor,C# harmonic_minor,"C, A, D#",3,14.29,common_tone,False,False
G minor,C# melodic_minor,"C, A#, D#",3,14.29,common_tone,False,False
G minor,D major,"A, D, G",3,9.79,common_tone,False,False
G minor,D minor,"C, D, F, G, A, A#",6,5.57,diatonic_common_tone,False,False
G minor,D dorian,"C, D, F, G, A",5,8.64,common_tone,False,False
G minor,D phrygian,"C, D, D#, F, G, A, A#",7,7.5,common_tone,False,False
G minor,D lydian,"A, D",2,10.36,distant_modulation,False,False
G minor,D mixolydian,"C, A, D, G",4,9.21,common_tone,False,False
